vertex_id,part_hint,mds0_norm,mds1_norm,mds2_norm,atlas_u_norm,atlas_v_norm
20081,left_lower_leg,0.32975170,0.14619936,0.30763882,0.32975170,0.85380065
20082,left_lower_leg,0.32037613,0.13498122,0.30936739,0.32037613,0.86501878
20083,left_lower_leg,0.32328466,0.12333851,0.30622700,0.32328466,0.87666148
20084,left_lower_leg,0.33145985,0.12293264,0.30087930,0.33145985,0.87706739
20085,left_lower_leg,0.35754356,0.12834178,0.21049730,0.35754356,0.87165821
20086,left_lower_leg,0.35521466,0.13120291,0.18519591,0.35521466,0.86879706
20087,left_lower_leg,0.35758078,0.12938540,0.20509581,0.35758078,0.87061459
20088,left_lower_leg,0.35306555,0.11796452,0.20519614,0.35306555,0.88203549
20089,left_lower_leg,0.34198785,0.12075630,0.14237499,0.34198785,0.87924373
20090,left_lower_leg,0.34172350,0.15483226,0.11997630,0.34172350,0.84516776
20091,left_lower_leg,0.34021267,0.13216677,0.13290164,0.34021267,0.86783326
20092,left_lower_leg,0.35350257,0.15432471,0.13829370,0.35350257,0.84567529
20093,left_lower_leg,0.34841415,0.15440308,0.12775841,0.34841415,0.84559691
20094,left_lower_leg,0.34666947,0.13201067,0.14276139,0.34666947,0.86798930
20095,left_lower_leg,0.34483507,0.13185190,0.13889386,0.34483507,0.86814809
20096,left_lower_leg,0.34664381,0.14289044,0.13325219,0.34664381,0.85710955
20097,left_lower_leg,0.33308399,0.13172548,0.12511300,0.33308399,0.86827451
20098,left_lower_leg,0.33402404,0.14283958,0.11905123,0.33402404,0.85716045
20099,left_lower_leg,0.31886476,0.14185090,0.11727183,0.31886476,0.85814911
20100,left_lower_leg,0.33313125,0.12065965,0.13231003,0.33313125,0.87934035
20101,left_lower_leg,0.31878766,0.13081345,0.12432191,0.31878766,0.86918652
20102,left_lower_leg,0.32753798,0.13151835,0.12449989,0.32753798,0.86848164
20103,left_lower_leg,0.31259570,0.13003160,0.12772188,0.31259570,0.86996841
20104,left_lower_leg,0.32089505,0.11930892,0.12903644,0.32089505,0.88069105
20105,left_lower_leg,0.29069468,0.12827806,0.16875440,0.29069468,0.87172192
20106,left_lower_leg,0.29255673,0.13992625,0.15178345,0.29255673,0.86007375
20107,left_lower_leg,0.30449319,0.14076927,0.12849879,0.30449319,0.85923076
20108,left_lower_leg,0.29606798,0.12872598,0.15321757,0.29606798,0.87127399
20109,left_lower_leg,0.30675009,0.12947758,0.13150759,0.30675009,0.87052244
20110,left_lower_leg,0.30826414,0.11816996,0.13395114,0.30826414,0.88183004
20111,left_lower_leg,0.29783088,0.11739346,0.15395291,0.29783088,0.88260657
20112,left_lower_leg,0.30110133,0.12920971,0.14231893,0.30110133,0.87079030
20113,left_lower_leg,0.28663757,0.12700357,0.21262679,0.28663757,0.87299645
20114,left_lower_leg,0.28740916,0.12764527,0.19009043,0.28740916,0.87235475
20115,left_lower_leg,0.28845051,0.11637647,0.18766071,0.28845051,0.88362354
20116,left_lower_leg,0.28681651,0.12590690,0.23721483,0.28681651,0.87409312
20117,left_lower_leg,0.29684609,0.12466277,0.28852689,0.29684609,0.87533724
20118,left_lower_leg,0.28956953,0.12525079,0.26830724,0.28956953,0.87474918
20119,left_lower_leg,0.29940611,0.11293933,0.29335964,0.29940611,0.88706064
20120,left_lower_leg,0.28718907,0.11481389,0.23837256,0.28718907,0.88518614
20121,torso,0.48812926,0.48507074,0.23243302,0.48812926,0.51492929
20122,torso,0.47966227,0.47374982,0.22552995,0.47966227,0.52625018
20123,torso,0.48568097,0.48468634,0.22182657,0.48568097,0.51531363
20124,torso,0.48288953,0.48066741,0.24680270,0.48288953,0.51933259
20125,torso,0.47705412,0.48143089,0.16972783,0.47705412,0.51856911
20126,torso,0.47864589,0.47806969,0.19850418,0.47864589,0.52193034
20127,torso,0.48425415,0.48811278,0.19209841,0.48425415,0.51188719
20128,torso,0.48210236,0.48259297,0.20867890,0.48210236,0.51740706
20129,left_upper_leg,0.44302091,0.40928012,0.35982439,0.44302091,0.59071988
20130,left_upper_leg,0.44208977,0.40047821,0.35073856,0.44208977,0.59952176
20131,left_upper_leg,0.43982685,0.39109692,0.34178421,0.43982685,0.60890305
20132,left_upper_leg,0.43314517,0.42518380,0.40168068,0.43314517,0.57481623
20133,left_upper_leg,0.44313994,0.42716843,0.37881631,0.44313994,0.57283157
20134,left_upper_leg,0.44346893,0.41861919,0.36971584,0.44346893,0.58138084
20135,left_upper_leg,0.43504637,0.40690726,0.38450587,0.43504637,0.59309274
20136,left_upper_leg,0.43443576,0.37428498,0.32032192,0.43443576,0.62571502
20137,left_upper_leg,0.43140697,0.36588207,0.31054518,0.43140697,0.63411796
20138,left_upper_leg,0.43732139,0.38227859,0.33061403,0.43732139,0.61772144
20139,left_upper_leg,0.43281847,0.38852182,0.36342341,0.43281847,0.61147821
20140,left_upper_leg,0.42929167,0.37137362,0.34123814,0.42929167,0.62862635
20141,left_upper_leg,0.42869386,0.35774058,0.29924011,0.42869386,0.64225942
20142,left_upper_leg,0.42571774,0.34965113,0.28940463,0.42571774,0.65034890
20143,left_upper_leg,0.42468768,0.35538658,0.32041439,0.42468768,0.64461339
20144,left_upper_leg,0.41004804,0.32062131,0.28883749,0.41004804,0.67937869
20145,left_upper_leg,0.42224583,0.34171292,0.28341174,0.42224583,0.65828705
20146,left_upper_leg,0.41935426,0.33235288,0.27118918,0.41935426,0.66764712
20147,left_upper_leg,0.41997477,0.34003681,0.29146329,0.41997477,0.65996319
20148,left_upper_leg,0.41531387,0.31660312,0.24684069,0.41531387,0.68339688
20149,left_upper_leg,0.41162628,0.30868861,0.24788913,0.41162628,0.69131136
20150,left_upper_leg,0.40702999,0.31262800,0.28345385,0.40702999,0.68737197
20151,left_upper_leg,0.40395525,0.30435470,0.27714518,0.40395525,0.69564533
20152,left_upper_leg,0.41812345,0.32504714,0.25473744,0.41812345,0.67495286
20153,left_upper_leg,0.41341457,0.32218131,0.27370569,0.41341457,0.67781866
20154,left_upper_leg,0.40758109,0.30120084,0.24682261,0.40758109,0.69879913
20155,left_upper_leg,0.40187061,0.29700705,0.26941699,0.40187061,0.70299292
20156,left_upper_leg,0.40321174,0.29282323,0.24467841,0.40321174,0.70717680
20157,left_upper_leg,0.40959677,0.30679590,0.25298664,0.40959677,0.69320410
20158,left_upper_leg,0.39788330,0.28884465,0.26682726,0.39788330,0.71115535
20159,left_upper_leg,0.39927804,0.28495306,0.24162430,0.39927804,0.71504694
20160,left_upper_leg,0.39552024,0.27832139,0.23013255,0.39552024,0.72167861
20161,left_upper_leg,0.40234733,0.29115406,0.24423337,0.40234733,0.70884597
20162,left_upper_leg,0.39060098,0.26568517,0.21846406,0.39060098,0.73431480
20163,left_upper_leg,0.38915506,0.25548318,0.21290910,0.38915506,0.74451685
20164,left_upper_leg,0.39385885,0.27759385,0.23832156,0.39385885,0.72240615
20165,left_upper_leg,0.38825667,0.23629732,0.20925865,0.38825667,0.76370269
20166,left_upper_leg,0.38858625,0.23665349,0.20569693,0.38858625,0.76334649
20167,left_upper_leg,0.38800317,0.23730783,0.19723076,0.38800317,0.76269215
20168,left_lower_leg,0.38604805,0.21619564,0.22862977,0.38604805,0.78380436
20169,left_upper_leg,0.38875958,0.22680239,0.20531413,0.38875958,0.77319759
20170,left_upper_leg,0.38870397,0.24686773,0.20879987,0.38870397,0.75313228
20171,left_upper_leg,0.38674048,0.25441754,0.23008224,0.38674048,0.74558246
20172,left_upper_leg,0.38636780,0.23514977,0.22997732,0.38636780,0.76485026
20173,left_lower_leg,0.37797004,0.18424042,0.24173833,0.37797004,0.81575960
20174,left_lower_leg,0.37960505,0.19466271,0.24559559,0.37960505,0.80533731
20175,left_lower_leg,0.37422532,0.17277279,0.24009100,0.37422532,0.82722723
20176,left_lower_leg,0.38142240,0.20542035,0.25012708,0.38142240,0.79457963
20177,left_lower_leg,0.37304616,0.21487187,0.27676621,0.37304616,0.78512812
20178,left_lower_leg,0.38095149,0.21574521,0.25420824,0.38095149,0.78425479
20179,left_lower_leg,0.37339652,0.19419274,0.26953116,0.37339652,0.80580723
20180,left_lower_leg,0.37117362,0.16117181,0.23477858,0.37117362,0.83882821
20181,left_lower_leg,0.36612549,0.14946094,0.23398246,0.36612549,0.85053909
20182,left_lower_leg,0.36957878,0.17170578,0.26076591,0.36957878,0.82829422
20183,left_lower_leg,0.36103478,0.13784677,0.22965421,0.36103478,0.86215323
20184,left_lower_leg,0.35609984,0.12684520,0.22816175,0.35609984,0.87315482
20185,left_lower_leg,0.36241186,0.14833286,0.25044551,0.36241186,0.85166717
20186,left_lower_leg,0.35152787,0.11578046,0.22544457,0.35152787,0.88421953
20187,left_lower_leg,0.35399261,0.12544656,0.24293575,0.35399261,0.87455344
20188,torso,0.43201184,0.47245392,0.42786491,0.43201184,0.52754605
20189,torso,0.44456920,0.47973621,0.41122156,0.44456920,0.52026379
20190,torso,0.44400942,0.48427761,0.41804352,0.44400942,0.51572239
20191,torso,0.45001352,0.48337451,0.40284532,0.45001352,0.51662552
20192,torso,0.44109544,0.48676378,0.42763287,0.44109544,0.51323622
20193,torso,0.44535902,0.49077085,0.42394927,0.44535902,0.50922918
20194,torso,0.48481444,0.48499838,0.32259762,0.48481444,0.51500165
20195,torso,0.48541033,0.48452884,0.30396262,0.48541033,0.51547116
20196,torso,0.48576540,0.48694196,0.35507292,0.48576540,0.51305807
20197,torso,0.48473850,0.48587945,0.33743331,0.48473850,0.51412058
20198,torso,0.48293683,0.48838827,0.36939099,0.48293683,0.51161170
20199,torso,0.48290721,0.48771834,0.36175621,0.48290721,0.51228166
20200,torso,0.48417115,0.48577577,0.33394971,0.48417115,0.51422423
20201,torso,0.48322538,0.48739326,0.35767055,0.48322538,0.51260674
20202,torso,0.48463655,0.48546246,0.32999632,0.48463655,0.51453757
20203,torso,0.48475266,0.48633128,0.34503832,0.48475266,0.51366872
20204,torso,0.48490691,0.48463652,0.31212962,0.48490691,0.51536345
20205,torso,0.48529878,0.48513499,0.32639390,0.48529878,0.51486504
20206,left_upper_leg,0.31527504,0.31831127,0.28310576,0.31527504,0.68168873
20207,left_upper_leg,0.31845993,0.31578356,0.31067804,0.31845993,0.68421644
20208,left_upper_leg,0.31724301,0.33174494,0.31162834,0.31724301,0.66825509
20209,left_upper_leg,0.32129809,0.32959536,0.34446198,0.32129809,0.67040467
20210,left_upper_leg,0.32222745,0.32189789,0.34016395,0.32222745,0.67810214
20211,left_upper_leg,0.31482798,0.32633558,0.28381938,0.31482798,0.67366445
20212,left_upper_leg,0.33519796,0.36613166,0.15593679,0.33519796,0.63386834
20213,left_upper_leg,0.34421957,0.36750880,0.14018704,0.34421957,0.63249123
20214,left_upper_leg,0.33652663,0.35757712,0.15810598,0.33652663,0.64242291
20215,left_upper_leg,0.34478000,0.35084641,0.14649037,0.34478000,0.64915359
20216,left_upper_leg,0.35440671,0.35155067,0.13903747,0.35440671,0.64844930
20217,left_upper_leg,0.35476390,0.36799654,0.13029081,0.35476390,0.63200343
20218,left_upper_leg,0.36602399,0.36861855,0.12316791,0.36602399,0.63138145
20219,left_upper_leg,0.36570641,0.35221696,0.13350324,0.36570641,0.64778304
20220,left_upper_leg,0.37483847,0.35262573,0.13801555,0.37483847,0.64737427
20221,left_upper_leg,0.35521299,0.35973683,0.13479857,0.35521299,0.64026320
20222,left_upper_leg,0.38947499,0.36956435,0.13586371,0.38947499,0.63043565
20223,left_upper_leg,0.37813890,0.36907452,0.12907167,0.37813890,0.63092548
20224,left_upper_leg,0.39632475,0.36128914,0.15076736,0.39632475,0.63871086
20225,left_upper_leg,0.38461843,0.35306567,0.14371531,0.38461843,0.64693433
20226,left_upper_leg,0.39323977,0.35311157,0.15302075,0.39323977,0.64688843
20227,left_upper_leg,0.37705603,0.36085388,0.13420287,0.37705603,0.63914609
20228,left_upper_leg,0.40500176,0.31948337,0.30498835,0.40500176,0.68051660
20229,left_upper_leg,0.39541537,0.31877181,0.32713699,0.39541537,0.68122816
20230,left_upper_leg,0.41282985,0.33699915,0.31510377,0.41282985,0.66300082
20231,left_upper_leg,0.41213164,0.32931793,0.29979765,0.41213164,0.67068207
20232,left_upper_leg,0.41832536,0.35328004,0.33786187,0.41832536,0.64671993
20233,left_upper_leg,0.41546813,0.34549165,0.32594460,0.41546813,0.65450835
20234,left_upper_leg,0.40665969,0.33540773,0.33095416,0.40665969,0.66459227
20235,left_upper_leg,0.38111779,0.32863513,0.38742834,0.38111779,0.67136490
20236,left_upper_leg,0.38061839,0.33602914,0.39561620,0.38061839,0.66397083
20237,left_upper_leg,0.40003112,0.34081137,0.36196890,0.40003112,0.65918863
20238,left_upper_leg,0.38635603,0.31521460,0.35047510,0.38635603,0.68478537
20239,left_upper_leg,0.38045999,0.32099095,0.37755635,0.38045999,0.67900908
20240,left_upper_leg,0.37893578,0.31333002,0.37003830,0.37893578,0.68666995
20241,left_upper_leg,0.39681467,0.32581592,0.33762643,0.39681467,0.67418408
20242,left_upper_leg,0.39833301,0.33370230,0.35035169,0.39833301,0.66629767
20243,left_upper_leg,0.38945565,0.33126104,0.36891460,0.38945565,0.66873896
20244,left_upper_leg,0.35607588,0.23911603,0.31456572,0.35607588,0.76088399
20245,left_upper_leg,0.36465144,0.23019248,0.29455566,0.36465144,0.76980752
20246,left_upper_leg,0.37464982,0.22271042,0.27467707,0.37464982,0.77728957
20247,left_upper_leg,0.38536566,0.22519152,0.24246641,0.38536566,0.77480847
20248,left_lower_leg,0.36404160,0.21393482,0.29167598,0.36404160,0.78606516
20249,left_upper_leg,0.37455663,0.23120953,0.27650127,0.37455663,0.76879048
20250,left_upper_leg,0.38515145,0.23369966,0.24435554,0.38515145,0.76630032
20251,left_upper_leg,0.38470939,0.24301058,0.24641077,0.38470939,0.75698942
20252,left_upper_leg,0.37401167,0.24009745,0.27840412,0.37401167,0.75990254
20253,left_upper_leg,0.38099477,0.23247506,0.25679776,0.38099477,0.76752496
20254,left_upper_leg,0.35552377,0.24652925,0.31872264,0.35552377,0.75347078
20255,left_upper_leg,0.35749587,0.25535387,0.32242224,0.35749587,0.74464613
20256,left_upper_leg,0.36493286,0.24626365,0.30117631,0.36493286,0.75373638
20257,left_upper_leg,0.37320775,0.24807362,0.28257713,0.37320775,0.75192636
20258,left_upper_leg,0.34430003,0.26525652,0.09540145,0.34430003,0.73474348
20259,left_upper_leg,0.33494291,0.26585108,0.09433127,0.33494291,0.73414892
20260,left_upper_leg,0.32234585,0.26595509,0.10097437,0.32234585,0.73404491
20261,left_upper_leg,0.31056610,0.26527375,0.11597673,0.31056610,0.73472625
20262,left_upper_leg,0.30701181,0.25595745,0.11022163,0.30701181,0.74404252
20263,left_upper_leg,0.30469349,0.24512580,0.10587838,0.30469349,0.75487423
20264,left_upper_leg,0.32931462,0.25629070,0.08751024,0.32931462,0.74370933
20265,left_upper_leg,0.36422694,0.24390878,0.10567253,0.36422694,0.75609124
20266,left_upper_leg,0.36349720,0.23419152,0.10236102,0.36349720,0.76580846
20267,left_upper_leg,0.34017864,0.24591570,0.08187538,0.34017864,0.75408429
20268,left_upper_leg,0.34964547,0.23526964,0.08381791,0.34964547,0.76473033
20269,left_upper_leg,0.36204237,0.26394528,0.11219516,0.36204237,0.73605472
20270,left_upper_leg,0.35503376,0.26446113,0.10378862,0.35503376,0.73553884
20271,left_upper_leg,0.36566421,0.25395584,0.11200838,0.36566421,0.74604416
20272,left_upper_leg,0.35247901,0.25522253,0.09460228,0.35247901,0.74477744
20273,left_upper_leg,0.35964200,0.24454464,0.09837732,0.35964200,0.75545537
20274,left_upper_leg,0.35104597,0.24538401,0.08782797,0.35104597,0.75461602
20275,left_upper_leg,0.42328945,0.37623799,0.37442166,0.42328945,0.62376201
20276,left_upper_leg,0.38272950,0.37783864,0.44304571,0.38272950,0.62216139
20277,left_upper_leg,0.40333250,0.37088895,0.41446185,0.40333250,0.62911105
20278,left_upper_leg,0.37958419,0.34347335,0.40733191,0.37958419,0.65652668
20279,left_upper_leg,0.39165211,0.34583226,0.39039972,0.39165211,0.65416777
20280,left_upper_leg,0.40329424,0.36274114,0.40090460,0.40329424,0.63725889
20281,left_upper_leg,0.39136282,0.36026311,0.41685170,0.39136282,0.63973689
20282,left_upper_leg,0.42051375,0.36064696,0.35012561,0.42051375,0.63935304
20283,left_upper_leg,0.42214748,0.36850828,0.36202094,0.42214748,0.63149172
20284,left_upper_leg,0.41053942,0.35077605,0.35620576,0.41053942,0.64922392
20285,left_upper_leg,0.40155205,0.34822550,0.37464169,0.40155205,0.65177453
20286,left_upper_leg,0.41419554,0.36521789,0.38350588,0.41419554,0.63478208
20287,left_upper_leg,0.40294257,0.35521239,0.38674963,0.40294257,0.64478761
20288,torso,0.39827883,0.66226977,0.11577292,0.39827883,0.33773023
20289,torso,0.40674651,0.66339457,0.10545617,0.40674651,0.33660543
20290,torso,0.41363719,0.66473639,0.09741567,0.41363719,0.33526361
20291,torso,0.40722153,0.66815358,0.10043101,0.40722153,0.33184642
20292,torso,0.35692114,0.72078031,0.36632076,0.35692114,0.27921969
20293,torso,0.36136428,0.72696412,0.40698490,0.36136428,0.27303588
20294,torso,0.37945038,0.71636719,0.45840430,0.37945038,0.28363281
20295,torso,0.36469609,0.72498173,0.41967523,0.36469609,0.27501827
20296,torso,0.36496550,0.71912688,0.41011971,0.36496550,0.28087312
20297,torso,0.39498106,0.73405272,0.50358069,0.39498106,0.26594728
20298,torso,0.38230163,0.72624350,0.47944507,0.38230163,0.27375650
20299,torso,0.38162684,0.71875256,0.46708751,0.38162684,0.28124744
20300,torso,0.36513519,0.72871119,0.42801768,0.36513519,0.27128881
20301,torso,0.36887419,0.72084612,0.43107709,0.36887419,0.27915388
20302,torso,0.35489032,0.72159410,0.35431099,0.35489032,0.27840590
20303,torso,0.35602555,0.72629184,0.37279496,0.35602555,0.27370816
20304,torso,0.35786459,0.73538440,0.40948275,0.35786459,0.26461560
20305,torso,0.36027563,0.73081005,0.40818384,0.36027563,0.26918995
20306,torso,0.35696337,0.72957945,0.38670966,0.35696337,0.27042055
20307,torso,0.35507235,0.73135030,0.37947875,0.35507235,0.26864970
20308,torso,0.35108146,0.74151284,0.38809758,0.35108146,0.25848716
20309,torso,0.35338721,0.73889089,0.39405107,0.35338721,0.26110911
20310,torso,0.35272762,0.73378634,0.37114173,0.35272762,0.26621366
20311,torso,0.35352477,0.73574328,0.38357186,0.35352477,0.26425672
20312,torso,0.35166848,0.73145550,0.35839754,0.35166848,0.26854450
20313,torso,0.35028258,0.73588467,0.36235809,0.35028258,0.26411533
20314,torso,0.37347740,0.79987919,0.40261942,0.37347740,0.20012081
20315,torso,0.37309250,0.80096614,0.39988795,0.37309250,0.19903386
20316,torso,0.36694488,0.80135030,0.39835092,0.36694488,0.19864970
20317,torso,0.32845595,0.75211620,0.28811535,0.32845595,0.24788380
20318,torso,0.45888296,0.69864017,0.50592971,0.45888296,0.30135983
20319,torso,0.45168597,0.69819736,0.50683725,0.45168597,0.30180264
20320,torso,0.46063733,0.71088636,0.50778115,0.46063733,0.28911364
20321,torso,0.48193666,0.71017617,0.50400060,0.48193666,0.28982383
20322,torso,0.48145217,0.70431280,0.50382835,0.48145217,0.29568720
20323,torso,0.46620259,0.69857669,0.50480574,0.46620259,0.30142331
20324,torso,0.46679837,0.70464635,0.50554699,0.46679837,0.29535365
20325,torso,0.48224384,0.71784896,0.50241023,0.48224384,0.28215104
20326,torso,0.48539445,0.72304952,0.49928069,0.48539445,0.27695048
20327,torso,0.46887183,0.71744323,0.50601494,0.46887183,0.28255677
20328,torso,0.46751243,0.71084809,0.50608194,0.46751243,0.28915191
20329,torso,0.47450587,0.71073884,0.50476378,0.47450587,0.28926116
20330,torso,0.43907812,0.59974986,0.48335028,0.43907812,0.40025014
20331,torso,0.45242822,0.60378826,0.49286151,0.45242822,0.39621174
20332,torso,0.45295343,0.59738278,0.49418810,0.45295343,0.40261722
20333,torso,0.44607362,0.60483706,0.48795772,0.44607362,0.39516294
20334,torso,0.44314238,0.54167134,0.47516930,0.44314238,0.45832866
20335,torso,0.43298838,0.54686964,0.47073266,0.43298838,0.45313036
20336,torso,0.46669391,0.53123564,0.48024538,0.46669391,0.46876436
20337,torso,0.46506834,0.53834927,0.48257378,0.46506834,0.46165073
20338,torso,0.45452464,0.53122306,0.47748029,0.45452464,0.46877694
20339,torso,0.46220317,0.54659832,0.48372805,0.46220317,0.45340168
20340,torso,0.45110750,0.53998131,0.47837424,0.45110750,0.46001869
20341,torso,0.44821906,0.54909712,0.47800010,0.44821906,0.45090288
20342,torso,0.45881137,0.53940284,0.48106477,0.45881137,0.46059716
